sky_id,quick_ref,sky_pos,ffstuff_team,sky_value,sky_status,own,1k_own,review_player,fpl_code,fbref_code,fbref_player,tff_id,ffstuff_player,fpl_id,fanteam_id,short_team,FW,LW,RW,AM,DM,LB,CB,RB,GK,CM,WB,LM,RM,pos_sum,pos_g,pos_xg,pos_npxg,pos_a,pos_sot,pos_pass,pos_tack,pos_og,pos_yc,pos_rc,pos_p_start_given_mins,pos_p_60_given_start,pos_p_90_given_start,fin_skill,on_pens,past_g_weight,past_xg_weight,past_npxg_weight,past_a_weight,past_sot_weight,past_pass_weight,past_tack_weight,past_yc_weight,noise_factor,sv_per_sot,games_in_min_sample,apps_in_min_sample,sample_xmins,sample_p_start,sample_p_60_given_start,sample_p_90_given_start,bl_g,bl_xg,bl_npxg,bl_a,bl_pass,bl_tack,bl_sot,bl_yc,bl_rc,bl_og,bl_sv_per_sot,bl_xmin,bl_p_start,bl_p_60_given_start,bl_p_90_given_start,pos_bl_p_60_given_start,pos_bl_p_90_given_start,pos_open_cross,pos_key_pass,pos_successful_dribbles,pos_fouls_drawn,pos_clearances,pos_blocks,pos_recoveries,pos_interceptions,pos_net_tack,pos_elts,pos_tackled,pos_offsides,pos_fouls_committed,bl_open_cross,bl_key_pass,bl_successful_dribbles,bl_fouls_drawn,bl_clearances,bl_blocks,bl_recoveries,bl_interceptions,bl_net_tack,bl_elts,bl_tackled,bl_offsides,bl_fouls_committed,bl_pass_comp%,past_open_cross_weight,past_key_pass_weight,past_successful_dribbles_weight,past_fouls_drawn_weight,past_clearances_weight,past_blocks_weight,past_recoveries_weight,past_interceptions_weight,past_net_tack_weight,past_elts_weight,past_tackled_weight,past_offsides_weight,past_fouls_committed_weight,bl_winning_goal,bl_bcc,bl_g_outside_box,bl_bcm,bl_eltg,bl_eltfkg,bl_eltpen,bl_s_off_t,bl_p_30_pass,bl_p7079_pass_comp,bl_p8089_pass_comp,bl_p90100_pass_comp,fpl_pos,fpl_cost,bl_bps,tff_value
654,"Aina,Olufisayo",DEF,Nottm Forest,6.7,I,0.05,0.1,0,159506.0,246d153b,Ola Aina,159506.0,"Aina,Olufisayo",604.0,3628750.0,FOR,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.37,0,0.0,0.02,0.01,0.0,1.0,0.02053194424864,0.0225302908950166,0.0229536142870877,0.0607392402667995,0.1087021742879519,31.456665201362657,2.226817389863508,0.0042128587680347,0.1890138766802761,0.0064918683709193,0.8406743074552812,0.9524011969695256,0.776854443956631,1.02,0.0,0.3650470168482472,0.4882934891750825,0.4882934891750825,0.3712046111097212,0.6179076612062946,1.0,0.7235638641890708,0.2678870613244654,1.6349529831517529,0.0,39,14,25,0.31,0.31,0.1,0.0130368192505795,0.012588002481237,0.0128046198171443,0.0505286599326462,29.294717044907884,2.286581168223724,0.100770901695624,0.208622471452294,0.0087197676118842,0.0056586405238142,0.0,13,0.3038,0.93,0.64,0.95,0.78,1.92486,0.7338150000000001,1.110675,0.6157875,2.704072,1.2695312000000003,6.3108976000000006,1.3359360000000002,0.4980304,0.039144,1.1061225,0.0520874999999999,1.0092880000000002,1.7099070834558634,0.674519489151415,1.5858090878299398,0.8160317959653542,3.0246091064165874,1.0790968976514508,5.501240770711121,1.0650921336269743,1.3762900404326093,0.0491009883532583,1.4544009947887968,0.0781757258318719,1.0736004696848132,73.02857142857144,0.2979485430806297,0.2979485430806297,0.2979485430806297,0.2979485430806297,0.4885331509061258,0.4885331509061258,0.4885331509061258,0.4885331509061258,0.4885331509061258,0.2979485430806297,0.2979485430806297,0.2224598568730105,0.2979485430806297,0.0032592048126448,0.1812620372710153,0.0012588002481237,0.012588002481237,0.0098201976706516,0.0049100988353258,0.0049100988353258,0.0987950016623765,0.51,0.27,0.14,0.01,2.0,45.0,20.54,2.3
1117,"Jørgensen,Mathias",DEF,Brentford,6.6,A,0.44,0.1,Zanka,48760.0,0db5d2c8,Mathias Jørgensen,48760.0,"Jørgensen,Mathias",121.0,259132.0,BRE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0499761846322892,0.0539707400048491,0.0539705938182327,0.0210732024031761,0.1455137638592874,39.2324997443236,1.2505584388090225,0.0129865961702757,0.1574791932718906,0.0090951154047247,0.929891415212496,0.9699861576104268,0.9098362764751752,1.0,0.0,0.0,0.2129086841889929,0.2129086841889929,0.2469895619521442,0.2258612118033915,0.2932598010844234,0.2250416472584961,0.2194080964010959,2.0,0.0,38,10,15,0.16,0.16,0.13,0.0499761846322892,0.0466245877402706,0.0466244726780543,0.0210058805051839,39.83060048094333,1.268463247892504,0.1218863732526345,0.1542140960081024,0.0090303878997743,0.0128941740370212,0.0,26,0.25,0.97,0.91,0.97,0.91,0.202,0.259,0.35322,0.48546,3.92486,1.2170500000000002,5.5580300000000005,1.21503,0.25654,0.05252,0.19749,0.038,0.75043,0.3158236441041384,0.2890938009864356,0.3408928604317268,0.4629322400075906,3.698821946602526,1.1334175198160683,5.285773310233257,1.1940932645906104,0.4850031798666429,0.0504821056334757,0.1743501564081704,0.0530266091843067,0.7798862253331376,73.78124999999999,0.2259457995357048,0.2259457995357048,0.2259457995357048,0.2259457995357048,0.2355720182168034,0.2355720182168034,0.2355720182168034,0.2355720182168034,0.2355720182168034,0.2259457995357048,0.2259457995357048,0.1953103200083464,0.2259457995357048,0.0124940461580723,0.0775249203729049,0.004662458774027,0.0466245877402706,0.0100964211266951,0.0050482105633475,0.0050482105633475,0.1218863732526345,0.75,0.39,0.29,0.01,2.0,43.0,16.26,2.5
1735,"Semenyo,Antoine",FOR,Bournemouth,6.6,I,0.07,0.1,0,437730.0,efd2ec23,Antoine Semenyo,0.0,"Semenyo,Antoine",82.0,2930166.0,BOU,0.0,0.2,0.78,0.01,0.0,0.0,0.0,0.0,0,0.01,0.0,0.0,0.0,1.0,0.2061849281111527,0.1964768991928225,0.1786883613841159,0.1620540262801505,0.6268472130760573,19.159427274159302,1.3255664915742376,2.1018570764959863e-05,0.1221033226422643,0.0048608691773731,0.6537227067475576,0.8982912447279201,0.3858196824681666,1.03,0.0,0.4137371554727183,0.4747564238216983,0.4747564238216983,0.4139473597618154,0.6029564843055198,0.92998801811516,0.6417188387321848,0.3136540571515676,1.5862628445272815,0.0,38,27,29,0.34,0.29,0.03,0.2375098310226764,0.2038784783775184,0.1945351631638904,0.1358146879986488,19.98473376845073,1.307721680290462,1.0944556197414257,0.1644601987927931,0.0051469371270785,2.2255538727903623e-05,0.0,32,0.3332,0.86,0.23,0.9,0.38,1.7813280000000005,1.46914,2.8562320000000003,1.2054132,0.5794110000000001,1.039431,4.6002612,0.5851841999999998,0.2681477999999999,0.0065586,2.917906,0.272459,0.9107886,1.505179880880258,1.3083339378574133,3.199539190357441,1.2172966394568667,0.6581784553318935,1.2091076603998605,5.115003645405901,0.4504661798643906,0.705707712363239,0.004319098201762,3.2613633277061043,0.2962260709797006,1.4268647059448705,69.11200000000001,0.3414603418775306,0.3414603418775306,0.3414603418775306,0.3414603418775306,0.4768097854701885,0.4768097854701885,0.4768097854701885,0.4768097854701885,0.4768097854701885,0.3414603418775306,0.3414603418775306,0.2662375839242268,0.3414603418775306,0.0593774577556691,0.3610371564640155,0.0203878478377518,0.2038784783775184,0.0008638196403524,0.0004319098201762,0.0004319098201762,1.062578271593617,0.13,0.06,0.01,0.0,4.0,45.0,19.63,2.8
622,"Podence,Daniel",MID,Wolves,7.6,A,0.77,0.1,Podence,200600.0,7fcc71d8,Daniel Podence,200600.0,"Podence,Daniel",568.0,160975.0,WOL,0.13,0.29,0.03,0.09,0.0,0.0,0.0,0.0,0,0.0,0.0,0.47,0.0,1.0,0.1487058674275157,0.1493828612461196,0.1359665796523088,0.1087189646144144,0.4761469727749819,25.48972774226544,1.5806664709021971,0.0010268463314247,0.1601729571167904,0.0047861137562917,0.6566775175667208,0.8938274510361458,0.4205747029398561,1.04,0.0,0.2145055844099576,0.1363612349141013,0.1363612349141013,0.2174769295271757,0.0503069397489283,0.0,0.0,0.2893005919360557,1.7854944155900423,0.0,39,11,11,0.1,0.08,0.0,0.1703845105563972,0.1492684948115703,0.1376816739438469,0.1076837405685225,25.48972774226544,1.5806664709021971,0.4832048900517632,0.1572928090859226,0.0048469217075497,0.0010398924947317,0.0,0,0.098,0.87,0.37,0.89,0.44,1.2604763999999995,1.0312272,2.6811000000000003,1.224855,0.9212486,1.1931034999999997,5.1698976,0.7339558,0.2841278,0.0124976,2.511972,0.1973919999999999,1.1077496,1.4521177429942185,1.2814277801655356,2.866080083732872,1.223560879451184,0.8241285039718997,1.1054166472372091,5.027615852777027,0.6989940213392378,0.4191627685506737,0.0088258822796204,2.9090320384227173,0.1857467762699257,1.1407331975593336,69.81176470588237,0.2937938260449626,0.2937938260449626,0.2937938260449626,0.2937938260449626,0.1396663543439009,0.1396663543439009,0.1396663543439009,0.1396663543439009,0.1396663543439009,0.2937938260449626,0.2937938260449626,0.2987586655023511,0.2937938260449626,0.0425961276390993,0.3472778801835145,0.014926849481157,0.1492684948115703,0.001765176455924,0.000882588227962,0.000882588227962,0.4646200865882338,0.37,0.17,0.06,0.0,3.0,53.0,17.6,3.5
3484,"Beto,",FOR,Everton,7.7,A,0.1,0.1,0,486385.0,ed5c0319,Beto,486385.0,"Beto,",691.0,3650885.0,EVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.3150150463943422,0.3396483658665604,0.3062107237201739,0.1108906102851891,0.9338114310707882,11.052910509794296,0.9004954465271654,2.2327411905073177e-07,0.1605965613916592,0.0060491895092367,0.6599910689880392,0.9099977672116109,0.4799665084101541,0.95,0.08,0.3195437400657608,0.3566259708126299,0.3566259708126299,0.3143242823710429,0.4123007368595432,0.5808992546805289,0.429172422690325,0.2521665629474092,1.6804562599342392,0.0,39,16,14,0.13,0.13,0.03,0.2416289363041898,0.3401765127963975,0.3149239019691958,0.0973574713908059,9.578392443023407,1.2434063879302295,0.8974018064042013,0.1299435197131977,0.0050608787883044,1.86795809811516e-07,0.0,27,0.1274,0.88,0.37,0.91,0.48,0.53152,0.93104,1.60888,0.90916,0.89916,0.8649399999999999,3.1152,0.2537,0.1286199999999999,0.0070799999999999,1.74488,0.53504,1.44786,0.4718598114816344,0.9439198201668536,2.0665884109333463,1.0507849313751776,1.1522393982645678,0.9527985169296204,2.9942702009451443,0.2003410327099761,0.6492727877691903,0.0053847240727259,2.3441814346385774,0.5286750643418099,1.5661177285807288,69.57272727272728,0.2669231215085066,0.2669231215085066,0.2669231215085066,0.2669231215085066,0.35977555168921,0.35977555168921,0.35977555168921,0.35977555168921,0.35977555168921,0.2669231215085066,0.2669231215085066,0.2204407631139877,0.2669231215085066,0.0604072340760474,0.2603193228894149,0.0340176512796397,0.3401765127963975,0.0010769448145451,0.0005384724072725,0.0005384724072725,0.9446334804254752,0.0,0.0,0.0,0.0,4.0,57.0,13.92,3.7
861,"Osula,Will",FOR,Sheff Utd,6.6,A,0.04,0.1,0,538207.0,7b355808,William Osula,0.0,"Osula,Will",490.0,3584389.0,SHU,0.88,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,1.0,0.1938003426055174,0.2081208063111955,0.1873845954186875,0.0717381088255827,0.5383753007910903,11.184309664773837,0.8456000149500802,0.0001030204025019,0.1848035512382721,0.0061496025698273,0.6719496964082524,0.9106603554381322,0.4963976044185859,0.97,0.0,0.0,0.2792082379379644,0.2792082379379644,0.1905346257831284,0.3944079394706737,0.5843835252646554,0.4203177096341108,0.1328241584640038,2.0,0.0,39,14,16,0.15,0.13,0.03,0.1938003426055174,0.204211172207625,0.1892646822199241,0.0580695151061109,7.2530860264135555,0.6015530849427969,0.7491922398186213,0.2352270406499516,0.0093134033864742,0.0001560215566197,0.0,15,0.147,0.88,0.38,0.91,0.48,0.3853053999999999,0.6295772,1.3537667999999998,0.7771716000000001,0.7557738000000002,0.7329702,2.880675,0.2981394,0.1255872,0.0070866,1.4356116,0.3215381999999999,1.1420772,0.379714424571425,0.5628759207785771,1.4700483200713692,0.8440855112056136,0.733173548953842,0.6070512538603781,2.441697883374552,0.2755749284972215,0.2036473922893923,0.0059958799046761,1.7333731237370331,0.3910334830863982,1.2508830171420784,60.0,0.1539130323884317,0.1539130323884317,0.1539130323884317,0.1539130323884317,0.2792082379379644,0.2792082379379644,0.2792082379379644,0.2792082379379644,0.2792082379379644,0.1539130323884317,0.1539130323884317,0.1029807107845403,0.1539130323884317,0.0484500856513793,0.155236358971172,0.0204211172207625,0.204211172207625,0.0011991759809352,0.0005995879904676,0.0005995879904676,0.7723631338336302,0.0,0.0,0.0,0.0,4.0,43.0,10.79,2.1
668,"Lowe,Max",DEF,Sheff Utd,6.7,D,0.05,0.1,0,155197.0,7af88b33,Max Lowe,0.0,"Lowe,Max",484.0,3584355.0,SHU,0.0,0.14,0.0,0.0,0.0,0.64,0.01,0.0,0,0.0,0.2,0.02,0.0,1.0,0.0436105711378405,0.0429499132615474,0.0409333432094956,0.0593515214637646,0.1610439298634037,22.640634759204755,1.677574119330694,0.0041551669592876,0.190072974943175,0.0059318283194867,0.7974244068597066,0.9330270719743028,0.6824948683852073,0.99,0.0,0.3741669269972484,0.3483872702382233,0.3483872702382233,0.3765881300671658,0.2843959553212903,0.3322741909711381,0.2693139316667703,0.3130466623199799,1.6258330730027517,0.0,39,22,39,0.41,0.38,0.31,0.0272929377505998,0.0291539804187984,0.027839957702425,0.0543864236273761,20.903195513469228,2.404267894760484,0.1448139084099799,0.1968451552381923,0.0075177420977897,0.0052660784990292,0.0,50,0.4018,0.92,0.62,0.95,0.78,1.541552,0.6524397000000001,1.1439156,0.543862,1.9488708,1.0682445000000005,5.1812253,1.0202193000000002,0.3731904,0.0227478,1.1470957,0.0741748,0.8783571,1.463651357419285,0.5683502044799469,1.0258640988278116,0.4790856537592471,2.209421290490429,1.4577621075685605,4.928788606433932,1.2076651785548127,1.828197232320572,0.0150539141179988,1.0591206501529615,0.0930766663731523,1.0940035015958511,68.76578947368422,0.3382254935422832,0.3382254935422832,0.3382254935422832,0.3382254935422832,0.3730469650421234,0.3730469650421234,0.3730469650421234,0.3730469650421234,0.3730469650421234,0.3382254935422832,0.3382254935422832,0.2781223017142527,0.3382254935422832,0.0068232344376499,0.1556841570268307,0.0029153980418798,0.0291539804187984,0.0030107828235997,0.0015053914117998,0.0015053914117998,0.1462766751615959,0.17,0.07,0.01,0.0,2.0,43.0,18.96,2.2
3401,"Clark,Jordan",MID,Luton,6.8,A,0.02,0.1,0,96784.0,7c5fa6cf,Jordan Clark,0.0,"Clark,Jordan",320.0,3584393.0,LUT,0.0,0.0,0.0,0.75,0.06,0.0,0.0,0.0,0,0.17,0.02,0.0,0.0,1.0,0.1221178335118717,0.1186319415540455,0.1047662703707848,0.0972522562800148,0.3526064404521155,27.9902293351528,1.3357827960714426,0.001229424516543,0.1733783539840235,0.0048303748774433,0.6577250185497415,0.9040734481608717,0.4088851086213294,0.96,0.0,0.3949915394644734,0.338108935448296,0.338108935448296,0.4219342592378429,0.2148767321883024,0.2419578388023791,0.2070417657729308,0.4688642623685394,1.6050084605355266,0.0,42,22,32,0.33,0.31,0.17,0.0738823224569512,0.1109755544139256,0.1017979905537132,0.0854314132379597,26.55601462747317,1.565164965037646,0.3384332351783574,0.1930851343925377,0.0060048725621906,0.0015283570600593,0.0,16,0.3234,0.87,0.28,0.9,0.33,0.8497566,1.0661868,2.0561922,1.0532782999999997,0.6786689999999999,0.8416045999999999,4.5121276,0.5733189999999999,0.2365085999999999,0.013029,1.9616137,0.1022112,1.0148258,0.858640862089781,0.9612348921003432,2.1261668922919448,0.9413519547661696,0.887581848633722,1.1376890636522026,5.621749344756422,0.7672126871515361,0.9540487040825346,0.0068462087293071,2.1885449940886303,0.0831541953140123,1.2697885859770774,66.07291666666666,0.4745407376385663,0.4745407376385663,0.4745407376385663,0.4745407376385663,0.3421966761910371,0.3421966761910371,0.3421966761910371,0.3421966761910371,0.3421966761910371,0.4745407376385663,0.4745407376385663,0.4386063357847707,0.4745407376385663,0.0184705806142378,0.2616665763345757,0.0110975554413925,0.1109755544139256,0.0013692417458614,0.0006846208729307,0.0006846208729307,0.3525346199774556,0.41,0.13,0.05,0.0,3.0,48.0,14.5,2.4
180,"Townsend,Andros",MID,Luton,6.9,A,0.05,0.1,0,60252.0,b28bbd58,Andros Townsend,60252.0,"Townsend,Andros",727.0,3686194.0,LUT,0.0,0.0,0.11,0.88,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01,1.0,0.1457120141045758,0.1415841167176337,0.1257756746424352,0.114383585497631,0.4174205950869516,25.129154321076506,1.163362463219866,0.0008945088673091,0.1438624437928567,0.0033830036480978,0.6238252440667466,0.8999266102527876,0.3366689664076505,1.01,0.0,0.2410800545349358,0.3585819128487554,0.3585819128487554,0.274113180829534,0.5435993818930731,0.9879953520753167,0.591089743861802,0.1722861252732022,1.758919945465064,0.0,42,12,16,0.21,0.21,0.0,0.1105837537978493,0.1284702162305103,0.1183303955537952,0.1407272389957646,21.90513725932864,1.5609741910647728,0.5406519906356165,0.1199726520163016,0.0026131169354285,0.0006909411024049,0.0,57,0.2057999999999999,0.88,0.28,0.9,0.33,0.982296,1.1916639,2.4315763,1.1289991999999998,0.5076752,0.7844919999999999,4.0759872,0.4273253999999999,0.2149914,0.0105263999999999,2.4067924999999994,0.1351602,0.9591064,1.7470103841229625,1.2399901132305269,2.4851552652326028,1.0935739512039833,0.4659394679773729,0.9343253598104362,4.734669730511759,0.4755131592825693,0.8041744688938945,0.0091360443154757,2.476643094424864,0.1345432926661242,1.0335970767440932,71.925,0.1884206051762426,0.1884206051762426,0.1884206051762426,0.1884206051762426,0.3585819128487554,0.3585819128487554,0.3585819128487554,0.3585819128487554,0.3585819128487554,0.1884206051762426,0.1884206051762426,0.1493160716303889,0.1884206051762426,0.0276459384494623,0.3451793380565728,0.012847021623051,0.1284702162305103,0.0018272088630951,0.0009136044315475,0.0009136044315475,0.5352990006293233,0.21,0.11,0.02,0.0,3.0,50.0,18.12,2.4
175,"Kovačić,Mateo",MID,Man City,8.3,A,1.34,0.1,Kovacic,91651.0,79c0821a,Mateo Kovačić,91651.0,"Kovačić,Mateo",356.0,92389.0,MCI,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0,0.13,0.0,0.03,0.0,1.0,0.123734586448408,0.1167646972848518,0.1014363792255646,0.1107844910282936,0.3774747337873535,75.86572359209578,1.6704619199055746,0.0035616607412179,0.1806534806646543,0.0027954539024545,0.7596048387548419,0.9107054485359162,0.645076862566069,0.98,0.0,0.4196935233180562,0.4897206506794597,0.4897206506794597,0.4174083877139109,0.6033365359972237,0.8291585942250989,0.6198351717834695,0.3093071245137984,1.5803064766819437,0.0,38,15,22,0.26,0.26,0.08,0.071803981905573,0.1002064219202424,0.0923846977547711,0.0949743543370652,80.31356358258452,1.817201944210124,0.355268634420749,0.2306445799239933,0.0041511622441665,0.0052889556084226,0.0,54,0.2548,0.88,0.51,0.91,0.65,1.1222856,1.5461874,2.2756775999999994,1.7974823999999996,1.0643999999999998,0.9397874999999998,4.94844,0.948435,0.2713874999999999,0.016995,1.7556336,0.066096,0.9826199999999998,0.7723668652821525,1.3909145638429865,2.183899097357908,1.4810025696985154,0.9641208426121902,0.9019453000214872,4.843271808452229,0.638762463746845,1.1627884564422963,0.0127588202648883,1.5318673099277893,0.0487769232492289,1.0372684055233994,88.44285714285715,0.336726818145996,0.336726818145996,0.336726818145996,0.336726818145996,0.4916310113061744,0.4916310113061744,0.4916310113061744,0.4916310113061744,0.4916310113061744,0.336726818145996,0.336726818145996,0.2620291205333317,0.336726818145996,0.0179509954763932,0.3714722295450129,0.0100206421920242,0.1002064219202424,0.0025517640529776,0.0012758820264888,0.0012758820264888,0.36251901471505,0.94,0.08,0.08,0.44,3.0,47.0,18.68,3.8
628,"Jonny Castro,",DEF,Wolves,7.3,U,0.02,0.1,Jonny,114128.0,e28868f3,Jonny Castro,114128.0,"Jonny Castro,",560.0,91162.0,WOL,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.01,0,0.0,0.08,0.75,0.0,1.0,0.0732945499967582,0.0740723977037539,0.0714392360993782,0.0899139941985013,0.2766986001320412,31.641341158971443,2.033141831943736,0.0026585236799346,0.1802031030521104,0.0051667628535444,0.6988611500198336,0.9019195560378442,0.5091882152664798,1.03,0.0,0.1132666204676498,0.0,0.0,0.1266614210062004,0.0147986380576209,0.0,0.0033892073348156,0.2286430371061915,1.8867333795323504,0.0,39,6,7,0.08,0.08,0.03,0.0649927240199282,0.0740723977037539,0.0714392360993782,0.0814192050535745,31.641341158971443,2.0266744307762075,0.2762741728165671,0.1667032940373503,0.0055454504540079,0.0028533748820638,0.0,0,0.25,0.89,0.44,0.89,0.44,1.4942881,0.8787302000000001,2.1321540000000003,1.063332,1.4768461000000002,1.3447974,5.9369592,1.0630985000000002,0.4077984,0.0194739999999999,1.940301,0.090301,1.0571814,1.3450359271409964,0.7952251542320128,2.148471107697956,1.1294537861357772,1.511254956752181,1.4411624781942725,5.950490866887532,1.0412217221633626,0.5237382779635005,0.0430024170998555,2.004861495171083,0.0786328186235588,1.0388026011280442,83.72500000000001,0.2266256556897737,0.2266256556897737,0.2266256556897737,0.2266256556897737,0.0607194643197965,0.0607194643197965,0.0607194643197965,0.0607194643197965,0.0607194643197965,0.2266256556897737,0.2266256556897737,0.2212687663613007,0.2266256556897737,0.016248181004982,0.2191610898213968,0.0074072397703753,0.0740723977037539,0.0086004834199711,0.0043002417099855,0.0043002417099855,0.2682273522490943,0.58,0.13,0.08,0.13,2.0,43.0,18.73,2.9
845,"Rak-Sakyi,Jesuran",MID,Crystal Palace,6.4,A,0.05,0.1,0,450542.0,45685411,Jesuran Rak Sakyi,450542.0,"Rak-Sakyi,Jesuran",657.0,3645684.0,CRY,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.02,0,0.0,0.0,0.0,0.53,1.0,0.146765601594682,0.147120872002658,0.1356890508997196,0.1246329140026066,0.4807435692903761,24.65418591087116,1.8219736709395185,0.0011225027174722,0.1325188590650747,0.0036178427432496,0.6694202536848548,0.8955939615219148,0.4350659698914159,0.99,0.0,0.0,0.0620839434879218,0.0620839434879218,0.0490048005112533,0.0870796507204258,0.120072995149905,0.0926032068521996,0.0,2.0,0.0,39,6,3,0.03,0.03,0.0,0.146765601594682,0.15459615868799,0.1438740701203704,0.1238986734571311,24.46551448352256,1.9257543841398248,0.5189191562442628,0.1325188590650747,0.0030867502567021,0.0009577214371109,0.0,0,0.25,0.89,0.47,0.89,0.47,1.703222,1.3207658,2.5537958,1.2716304,0.9901024000000002,1.2808544000000002,5.547046400000001,0.7316176000000001,0.26348,0.0122976,2.5917218,0.1922572,1.143408,1.7121415928486785,1.3233031957656751,2.692739167460932,1.3720567084203816,0.9827392042227512,1.283029458741796,5.527301478807161,0.8367496353548257,0.4315568641319167,0.0118232743241323,2.785705753181926,0.1868102205860138,1.1283455446265034,60.0,0.038570589047269,0.038570589047269,0.038570589047269,0.038570589047269,0.0620839434879218,0.0620839434879218,0.0620839434879218,0.0620839434879218,0.0620839434879218,0.038570589047269,0.038570589047269,0.0283317317322118,0.038570589047269,0.0366914003986705,0.3618004673057015,0.015459615868799,0.15459615868799,0.0023646548648264,0.0011823274324132,0.0011823274324132,0.5241607638830937,0.32,0.03,0.01,0.0,3.0,45.0,18.07,2.6
456,"Ritchie,Matt",MID,Newcastle,6.5,A,0.27,0.1,Ritchie,56983.0,71ef519e,Matt Ritchie,56983.0,"Ritchie,Matt",425.0,45117.0,NEW,0.0,0.07,0.64,0.0,0.0,0.06,0.0,0.0,0,0.0,0.0,0.01,0.21,1.0,0.250648793947382,0.2436306128487027,0.2234625643186978,0.2099144276261263,0.7583756448042831,27.51038441309691,1.4687699163765746,0.0007570692848854,0.1097570181702693,0.0022148857637824,0.6687062861887804,0.8999950187293758,0.4248821537017972,0.98,0.0,0.0,0.0573710122547936,0.0573710122547936,0.0479013474277484,0.0758466929089681,0.1365126063592616,0.0872259595365119,0.0704267618370822,2.0,0.0,39,12,4,0.03,0.03,0.0,0.250648793947382,0.2341743426494675,0.2151633554788327,0.1998592436983102,29.67522696407118,1.5325099709452412,0.7465351727619711,0.1164429157932514,0.0016604986350507,0.0005675744251678,0.0,3,0.0294,0.87,0.31,0.9,0.38,2.5983873,2.0104227000000003,3.29797,1.49385,0.7855300000000001,1.0679299999999998,4.69923,0.63768,0.26502,0.00929,3.38004,0.331239,0.92982,2.63616692435771,1.9405813946973496,3.2326515384547374,1.4605904879612377,0.9425200811956134,1.002655987272992,4.63569395561046,0.65453080154104,0.3831960062061484,0.0088714197738756,3.299846835592453,0.2994502816247164,0.9326035283665112,69.26153846153848,0.045057074932649,0.045057074932649,0.045057074932649,0.045057074932649,0.0611219955680688,0.0611219955680688,0.0611219955680688,0.0611219955680688,0.0611219955680688,0.045057074932649,0.045057074932649,0.0959691291643908,0.045057074932649,0.0626621984868455,0.5351101595989151,0.0234174342649467,0.2341743426494675,0.0017742839547751,0.0008871419773875,0.0008871419773875,0.761770584450991,0.52,0.23,0.12,0.0,3.0,43.0,24.53,2.8
445,"Murphy,Jacob",MID,Newcastle,7.0,D,0.25,0.1,Murphy,114243.0,de112b84,Jacob Murphy,114243.0,"Murphy,Jacob",423.0,185623.0,NEW,0.03,0.36,0.61,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01,1.0,0.3088140485715261,0.2963953600258054,0.2681369777291839,0.2286730789143478,0.8971524248876521,24.6797099314732,1.2536734900702962,1.5410216284733755e-05,0.1036047454870234,0.0024476985196585,0.6541182482378916,0.8966547448571824,0.3869427409024287,1.01,0.0,0.2510157703167226,0.2268151344840438,0.2268151344840438,0.2549207827708684,0.1684194369764627,0.1155218954719403,0.1341157567695228,0.2668404085543034,1.7489842296832774,0.0,39,21,21,0.23,0.21,0.03,0.3054177414075623,0.2637106861486715,0.2418617326329597,0.2228096729278945,24.60325551869667,1.1337084169749367,0.9206973231834384,0.0759588128731015,0.0011970442731829,7.53634935184949e-06,0.0,1,0.2254,0.86,0.27,0.9,0.38,2.5421148,2.0801637000000004,3.75393,1.56079,0.58246,1.02149,4.48292,0.55346,0.2387399999999999,0.0065,3.77403,0.4175112,0.91769,2.820848263307448,1.93757776983668,3.55016698499351,1.4229448494434849,0.6259710885661336,1.0842795553486295,4.707110169022959,0.5399308707419043,0.4093826613596877,0.0047048234327627,3.565957409293901,0.3385300051108625,0.8342263512204238,60.11428571428571,0.2761810103441848,0.2761810103441848,0.2761810103441848,0.2761810103441848,0.2326347938575599,0.2326347938575599,0.2326347938575599,0.2326347938575599,0.2326347938575599,0.2761810103441848,0.2761810103441848,0.2706275904218454,0.2761810103441848,0.0763544353518905,0.5400968606911436,0.0263710686148671,0.2637106861486715,0.0009409646865525,0.0004704823432762,0.0004704823432762,0.9115815081024145,0.33,0.03,0.01,0.0,3.0,48.0,25.43,2.7
